candidate_id,feature_set,model,n_features,config,overall_cv_cindex,tnbc_cv_cindex,valid_tnbc_folds,composite_cv_cindex,fold_cindexes,fold_tnbc_cindexes
component7_interactions__Random_Survival_Forest__32209571,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5819869755012308,0.4127859477124183,4,0.49738646160682454,"[0.5997109826589595, 0.5823353293413174, 0.6097560975609756, 0.5980707395498392, 0.5200617283950617]","[0.25, NaN, 0.5555555555555556, 0.47058823529411764, 0.375]"
hallmark50_interactions__Gradient_Boosted_Survival__40033950,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5995117982799796,0.3937908496732026,4,0.49665132397659106,"[0.6517341040462428, 0.6332335329341318, 0.569583931133429, 0.5257234726688103, 0.6172839506172839]","[0.25, NaN, 0.2222222222222222, 0.35294117647058826, 0.75]"
component7_interactions__Random_Survival_Forest__17704467,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5806765833726305,0.41070261437908495,4,0.49568959887585773,"[0.5823699421965318, 0.5688622754491018, 0.6255380200860832, 0.5401929260450161, 0.5864197530864198]","[0.16666666666666666, NaN, 0.5555555555555556, 0.47058823529411764, 0.45]"
seven_receptor_interactions__Elastic_Net_Cox__6417078,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5687595670080716,0.42250816993464047,4,0.49563386847135604,"[0.638728323699422, 0.5404191616766467, 0.5753228120516499, 0.6109324758842444, 0.4783950617283951]","[0.5, NaN, 0.4444444444444444, 0.47058823529411764, 0.275]"
hallmark50__Elastic_Net_Cox__79294750,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6126290389112945,0.3778186274509804,4,0.49522383318113744,"[0.6069364161849711, 0.5823353293413174, 0.6944045911047346, 0.5498392282958199, 0.6296296296296297]","[0.25, NaN, 0.3333333333333333, 0.35294117647058826, 0.575]"
seven__Elastic_Net_Cox__93224128,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5731640178784912,0.4162581699346405,4,0.49471109390656587,"[0.5823699421965318, 0.5269461077844312, 0.5868005738880918, 0.6141479099678456, 0.5555555555555556]","[0.25, NaN, 0.4444444444444444, 0.47058823529411764, 0.5]"
component7_interactions__Elastic_Net_Cox__84631173,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5927682781213174,0.394281045751634,4,0.4935246619364757,"[0.5606936416184971, 0.5494011976047904, 0.629842180774749, 0.5803858520900321, 0.6435185185185185]","[0.16666666666666666, NaN, 0.2222222222222222, 0.5882352941176471, 0.6]"
hallmark50__Elastic_Net_Cox__35526439,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5925908974303147,0.39428104575163403,4,0.49343597159097435,"[0.5202312138728323, 0.6167664670658682, 0.6886657101865137, 0.5755627009646302, 0.5617283950617284]","[0.0, NaN, 0.3888888888888889, 0.5882352941176471, 0.6]"
hallmark50__Random_Survival_Forest__28233518,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5808741666976991,0.40584150326797386,4,0.4933578349828365,"[0.6372832369942196, 0.624251497005988, 0.5839311334289814, 0.545016077170418, 0.5138888888888888]","[0.25, NaN, 0.2777777777777778, 0.47058823529411764, 0.625]"
hallmark50__Random_Survival_Forest__27565999,hallmark50,Random_Survival_Forest,52,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5808741666976991,0.40584150326797386,4,0.4933578349828365,"[0.6372832369942196, 0.624251497005988, 0.5839311334289814, 0.545016077170418, 0.5138888888888888]","[0.25, NaN, 0.2777777777777778, 0.47058823529411764, 0.625]"
component7_interactions__Elastic_Net_Cox__37789696,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5918679421989029,0.394281045751634,4,0.4930744939752685,"[0.565028901734104, 0.5434131736526946, 0.6284074605451937, 0.5836012861736335, 0.6388888888888888]","[0.16666666666666666, NaN, 0.2222222222222222, 0.5882352941176471, 0.6]"
seven_receptor_interactions__Elastic_Net_Cox__79294750,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5773176245052116,0.4087418300653595,4,0.4930297272852856,"[0.6358381502890174, 0.5568862275449101, 0.599713055954089, 0.6157556270096463, 0.4783950617283951]","[0.4166666666666667, NaN, 0.3888888888888889, 0.5294117647058824, 0.3]"
hallmark50__Elastic_Net_Cox__79776035,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5913596049375406,0.39428104575163403,4,0.4928203253445873,"[0.5144508670520231, 0.6212574850299402, 0.6901004304160688, 0.572347266881029, 0.558641975308642]","[0.0, NaN, 0.3888888888888889, 0.5882352941176471, 0.6]"
component7_interactions__Elastic_Net_Cox__93224128,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5928627729807181,0.39219771241830065,4,0.4925302426995094,"[0.5809248554913294, 0.5329341317365269, 0.6470588235294118, 0.6077170418006431, 0.595679012345679]","[0.16666666666666666, NaN, 0.3888888888888889, 0.5882352941176471, 0.425]"
hallmark50_interactions__Gradient_Boosted_Survival__14255483,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5683626831582614,0.4139297385620915,4,0.49114621086017646,"[0.630057803468208, 0.5763473053892215, 0.563845050215208, 0.4758842443729904, 0.595679012345679]","[0.25, NaN, 0.2777777777777778, 0.35294117647058826, 0.775]"
hallmark50__Gradient_Boosted_Survival__57812431,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6068148696504639,0.3735294117647059,4,0.4901721407075849,"[0.6445086705202312, 0.6422155688622755, 0.599713055954089, 0.5257234726688103, 0.6219135802469136]","[0.16666666666666666, NaN, 0.3333333333333333, 0.29411764705882354, 0.7]"
hallmark50__Random_Survival_Forest__9087612,hallmark50,Random_Survival_Forest,52,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5800506020355434,0.39877450980392154,4,0.48941255591973243,"[0.6459537572254336, 0.6182634730538922, 0.5896700143472023, 0.5401929260450161, 0.5061728395061729]","[0.25, NaN, 0.3333333333333333, 0.4117647058823529, 0.6]"
component7_interactions__Elastic_Net_Cox__35526439,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5707382703545127,0.40772058823529417,4,0.48922942929490343,"[0.5635838150289018, 0.5104790419161677, 0.6312769010043041, 0.5819935691318328, 0.566358024691358]","[0.16666666666666666, NaN, 0.3333333333333333, 0.7058823529411765, 0.425]"
component7_interactions__Random_Survival_Forest__28233518,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5747305688895097,0.4030637254901961,4,0.4888971471898529,"[0.5867052023121387, 0.592814371257485, 0.624103299856528, 0.5530546623794212, 0.5169753086419753]","[0.16666666666666666, NaN, 0.5, 0.47058823529411764, 0.475]"
component7_interactions__Random_Survival_Forest__27565999,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5747305688895097,0.4030637254901961,4,0.4888971471898529,"[0.5867052023121387, 0.592814371257485, 0.624103299856528, 0.5530546623794212, 0.5169753086419753]","[0.16666666666666666, NaN, 0.5, 0.47058823529411764, 0.475]"
component7_interactions__Gradient_Boosted_Survival__34011741,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5967186124681392,0.38059640522875815,4,0.48865750884844866,"[0.5758670520231214, 0.5718562874251497, 0.6226685796269728, 0.6020900321543409, 0.6111111111111112]","[0.25, NaN, 0.4444444444444444, 0.35294117647058826, 0.475]"
hallmark50__Gradient_Boosted_Survival__66835057,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5837757097892862,0.393218954248366,4,0.48849733201882606,"[0.630057803468208, 0.6182634730538922, 0.5480631276901005, 0.5144694533762058, 0.6080246913580247]","[0.25, NaN, 0.1111111111111111, 0.4117647058823529, 0.8]"
hallmark50__Cox_PH__76567228,hallmark50,Cox_PH,52,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.6049581588380984,0.37136437908496733,4,0.4881612689615329,"[0.6069364161849711, 0.5553892215568862, 0.6829268292682927, 0.590032154340836, 0.5895061728395061]","[0.25, NaN, 0.2222222222222222, 0.5882352941176471, 0.425]"
seven__Gradient_Boosted_Survival__34011741,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.577782579362251,0.3975081699346405,4,0.4876453746484457,"[0.555635838150289, 0.5561377245508982, 0.6140602582496413, 0.6028938906752411, 0.5601851851851852]","[0.25, NaN, 0.4444444444444444, 0.47058823529411764, 0.425]"
